date,rm,branch,new_accounts,revenue_mil_vnd,margin_balance_bil_vnd,aum_bil_vnd,conversion_rate_pct
2026-02-25,RM_25,Online,46,717.3,8389.3,9952.3,11.3
2026-02-25,RM_26,HaiPhong,38,714.0,8501.8,3219.8,5.2
2026-02-25,RM_27,HN_HeadOffice,149,392.3,578.8,36846.8,14.1
2026-02-25,RM_28,CanTho,152,583.9,6371.9,42764.5,7.5
2026-02-25,RM_29,CanTho,211,522.6,2129.8,38381.6,13.9
2026-02-25,RM_30,DaNang,33,578.4,4095.1,25733.5,7.7
2026-03-04,RM_01,HN_HeadOffice,71,229.5,5917.4,22890.3,3.7
2026-03-04,RM_02,Online,52,200.8,6750.0,12944.7,16.8
2026-03-04,RM_03,DaNang,175,392.8,4515.1,49349.8,5.4
2026-03-04,RM_04,DaNang,116,354.7,3178.5,41189.7,15.8
2026-03-04,RM_05,Online,71,465.5,999.9,19675.7,14.6
2026-03-04,RM_06,CanTho,123,521.4,8289.1,28446.3,9.6
2026-03-04,RM_07,HN_HeadOffice,186,309.9,6362.7,41099.0,5.9
2026-03-04,RM_08,HaiPhong,146,225.7,4825.1,20474.3,10.5
2026-03-04,RM_09,HaiPhong,210,712.3,1173.5,33846.0,10.0
2026-03-04,RM_10,HaiPhong,123,517.3,2201.3,20022.6,12.1
2026-03-04,RM_11,HCM_Center,192,833.8,6085.2,32066.2,5.7
2026-03-04,RM_12,HaiPhong,113,264.9,1742.8,13425.3,17.1
2026-03-04,RM_13,HN_HeadOffice,187,491.5,1150.1,10895.6,5.6
2026-03-04,RM_14,DaNang,122,743.0,4122.7,47380.6,5.7
2026-03-04,RM_15,DaNang,107,594.6,3613.8,45941.8,16.2
2026-03-04,RM_16,CanTho,161,460.4,3444.2,26526.2,13.9
2026-03-04,RM_17,DaNang,168,300.6,1707.7,37809.6,15.4
2026-03-04,RM_18,HaiPhong,206,148.1,6289.1,28434.8,13.3
2026-03-04,RM_19,HCM_Center,209,792.7,3382.0,31657.3,11.2
2026-03-04,RM_20,HN_HeadOffice,63,844.0,2880.9,40896.7,5.4
2026-03-04,RM_21,HaiPhong,98,662.4,1714.2,38471.7,12.5
2026-03-04,RM_22,HN_HeadOffice,92,257.4,2321.4,42448.1,3.7
2026-03-04,RM_23,HN_HeadOffice,37,872.8,8645.9,46618.2,13.9
2026-03-04,RM_24,HN_HeadOffice,110,356.8,1119.8,6782.7,10.8
2026-03-04,RM_25,DaNang,198,564.7,2926.1,8562.0,17.6
2026-03-04,RM_26,DaNang,154,572.6,4127.9,10200.4,11.4
2026-03-04,RM_27,HaiPhong,210,769.2,610.1,11748.1,15.3
2026-03-04,RM_28,CanTho,46,220.7,5931.3,43947.7,16.0
2026-03-04,RM_29,HN_HeadOffice,35,600.3,2014.3,6833.1,9.3
2026-03-04,RM_30,HN_HeadOffice,153,354.2,4369.2,24466.0,17.6
2026-03-11,RM_01,HCM_Center,218,194.7,4786.1,42187.0,6.7
2026-03-11,RM_02,CanTho,66,345.7,2343.9,4054.7,11.9
2026-03-11,RM_03,HaiPhong,193,150.2,1288.2,39568.2,5.2
2026-03-11,RM_04,HCM_Center,45,847.8,2376.6,22883.2,10.1
2026-03-11,RM_05,Online,83,596.8,8730.1,16304.9,17.9
2026-03-11,RM_06,HN_HeadOffice,86,744.2,2564.4,11325.2,9.4
2026-03-11,RM_07,HN_HeadOffice,121,706.6,1882.2,38165.1,12.3
2026-03-11,RM_08,CanTho,177,812.6,7917.8,46805.9,4.8
2026-03-11,RM_09,HCM_Center,102,791.1,7437.7,46548.2,16.8
2026-03-11,RM_10,Online,41,488.1,3203.2,18419.9,3.2
2026-03-11,RM_11,DaNang,84,530.7,1952.2,24042.0,3.6
2026-03-11,RM_12,Online,166,601.7,2102.7,34992.8,7.0
2026-03-11,RM_13,Online,111,711.2,5643.8,39273.4,15.8
2026-03-11,RM_14,DaNang,129,496.5,8509.5,3265.7,11.1
2026-03-11,RM_15,Online,147,576.1,5265.7,28762.2,14.3
2026-03-11,RM_16,DaNang,174,853.1,5947.2,27821.6,7.0
2026-03-11,RM_17,Online,107,406.5,3905.9,11493.5,6.7
2026-03-11,RM_18,DaNang,207,705.2,8863.3,27549.0,4.2
2026-03-11,RM_19,HaiPhong,154,666.6,8676.8,9467.9,5.7
2026-03-11,RM_20,HaiPhong,176,440.9,5709.2,16343.1,4.3
2026-03-11,RM_21,CanTho,147,381.3,7517.1,15415.5,4.3
2026-03-11,RM_22,HN_HeadOffice,79,287.6,1491.0,46107.3,11.3
2026-03-11,RM_23,DaNang,156,380.4,2990.8,44195.9,8.3
2026-03-11,RM_24,HCM_Center,179,588.2,1317.3,31001.4,8.7
2026-03-11,RM_25,HCM_Center,54,354.2,7287.2,25847.3,5.4
2026-03-11,RM_26,HCM_Center,139,450.8,1212.6,10993.4,9.3
2026-03-11,RM_27,CanTho,93,188.2,6882.5,17845.4,9.3
2026-03-11,RM_28,DaNang,122,704.7,8212.8,3702.5,15.8
2026-03-11,RM_29,HaiPhong,78,680.9,8641.3,40900.6,17.2
2026-03-11,RM_30,CanTho,99,687.0,1291.2,11704.9,11.7
2026-03-18,RM_01,DaNang,200,307.0,4591.5,49966.2,11.9
2026-03-18,RM_02,Online,125,249.5,1821.9,18023.2,15.4
2026-03-18,RM_03,CanTho,40,822.5,8993.8,21953.7,10.7
2026-03-18,RM_04,CanTho,129,145.2,5822.6,7445.6,15.3
2026-03-18,RM_05,CanTho,59,772.7,1649.2,36126.3,14.5
2026-03-18,RM_06,HCM_Center,165,563.8,6255.1,5956.3,3.4
2026-03-18,RM_07,Online,205,263.7,5092.2,40364.5,14.6
2026-03-18,RM_08,HN_HeadOffice,88,412.0,7734.7,9497.2,11.8
2026-03-18,RM_09,CanTho,202,881.0,4375.7,39382.1,8.7
2026-03-18,RM_10,HCM_Center,53,234.8,4152.8,25285.6,13.6
2026-03-18,RM_11,DaNang,184,439.8,3137.6,19229.4,11.5
2026-03-18,RM_12,HCM_Center,83,273.7,3851.8,9297.0,14.0
2026-03-18,RM_13,DaNang,189,469.5,1685.8,46162.4,9.7
2026-03-18,RM_14,HCM_Center,203,752.0,4873.5,19070.0,15.3
2026-03-18,RM_15,HN_HeadOffice,113,791.8,2593.8,18058.9,4.2
2026-03-18,RM_16,HaiPhong,183,379.0,8799.5,13929.9,4.7
2026-03-18,RM_17,CanTho,37,558.7,5316.1,44887.3,12.9
2026-03-18,RM_18,Online,174,353.0,7710.3,18802.4,17.5
2026-03-18,RM_19,CanTho,77,742.3,1890.7,19743.1,8.0
2026-03-18,RM_20,Online,179,672.8,2260.3,49126.4,7.8
2026-03-18,RM_21,CanTho,150,756.4,8205.2,19660.2,10.0
2026-03-18,RM_22,HaiPhong,171,189.0,649.7,29557.7,5.5
2026-03-18,RM_23,HaiPhong,126,93.4,5135.4,11881.7,5.6
2026-03-18,RM_24,CanTho,63,611.6,5992.8,47599.2,11.7
2026-03-18,RM_25,DaNang,80,233.5,8435.8,23969.6,13.3
2026-03-18,RM_26,HaiPhong,128,875.6,6463.9,8392.4,4.0
2026-03-18,RM_27,CanTho,69,727.9,4909.4,7206.8,16.5
2026-03-18,RM_28,HCM_Center,91,242.4,1893.4,21708.8,17.7
2026-03-18,RM_29,CanTho,108,403.1,5327.4,43927.0,10.8
2026-03-18,RM_30,HN_HeadOffice,216,421.7,3969.6,49774.0,5.7
2026-03-25,RM_01,HN_HeadOffice,83,475.3,5765.2,38104.2,16.7
2026-03-25,RM_02,Online,219,751.8,840.5,46672.8,13.7
2026-03-25,RM_03,CanTho,77,655.6,3819.0,33147.9,12.9
2026-03-25,RM_04,Online,93,544.8,3311.1,6417.8,13.6
2026-03-25,RM_05,HCM_Center,155,374.9,5581.3,8030.2,12.7
2026-03-25,RM_06,DaNang,96,861.9,2443.4,30578.5,13.0
2026-03-25,RM_07,Online,111,323.4,8470.1,17045.4,13.4
2026-03-25,RM_08,CanTho,156,358.0,7463.9,39198.4,14.7
2026-03-25,RM_09,HN_HeadOffice,87,598.2,7156.5,14982.8,14.0
2026-03-25,RM_10,HN_HeadOffice,130,737.1,3384.7,26834.6,8.8
2026-03-25,RM_11,HN_HeadOffice,58,445.8,6005.3,35789.9,5.2
2026-03-25,RM_12,HN_HeadOffice,48,371.0,5829.5,7078.0,7.5
2026-03-25,RM_13,HN_HeadOffice,34,334.2,8242.5,4221.2,13.8
2026-03-25,RM_14,HCM_Center,184,136.1,5843.9,19596.2,14.1
2026-03-25,RM_15,HaiPhong,120,379.7,4438.1,31404.7,15.6
2026-03-25,RM_16,HCM_Center,72,864.6,8539.0,43316.6,7.3
2026-03-25,RM_17,Online,115,251.0,8816.8,24560.4,17.3
2026-03-25,RM_18,Online,203,395.1,4529.8,12578.4,7.5
2026-03-25,RM_19,CanTho,90,446.8,7853.3,5011.5,11.6
2026-03-25,RM_20,Online,182,133.4,6125.1,38912.5,17.8
2026-03-25,RM_21,DaNang,42,82.7,7882.4,33781.7,14.7
2026-03-25,RM_22,HaiPhong,67,887.8,8801.6,16365.4,8.8
2026-03-25,RM_23,Online,160,318.8,6169.1,34355.3,12.9
2026-03-25,RM_24,HaiPhong,58,358.7,6866.9,33842.1,11.6
2026-03-25,RM_25,Online,164,507.6,7807.3,29580.0,12.6
2026-03-25,RM_26,HN_HeadOffice,206,419.6,8297.7,34404.9,6.1
2026-03-25,RM_27,HaiPhong,206,757.8,3240.4,45816.0,3.6
2026-03-25,RM_28,HCM_Center,183,729.8,5188.2,46085.0,9.4
2026-03-25,RM_29,DaNang,192,215.0,753.8,30392.2,4.4
2026-03-25,RM_30,DaNang,148,790.2,7325.8,45631.1,14.5
2026-04-01,RM_01,HCM_Center,95,312.7,8889.2,34598.6,8.7
2026-04-01,RM_02,CanTho,74,255.0,6161.4,25999.5,7.3
2026-04-01,RM_03,DaNang,145,368.0,8098.3,18635.9,6.5
2026-04-01,RM_04,Online,170,818.9,7436.0,48733.9,10.6
2026-04-01,RM_05,CanTho,81,571.1,2223.2,5956.0,14.7
2026-04-01,RM_06,Online,98,463.0,2584.2,30580.2,5.6
2026-04-01,RM_07,HaiPhong,180,267.4,7651.5,35026.9,6.7
2026-04-01,RM_08,DaNang,43,319.2,3423.7,5083.1,8.2
2026-04-01,RM_09,HCM_Center,147,624.6,8149.9,26636.1,16.0
2026-04-01,RM_10,HCM_Center,217,262.4,7824.8,13641.1,15.6
2026-04-01,RM_11,HaiPhong,177,766.1,5759.1,11462.0,12.2
2026-04-01,RM_12,CanTho,192,257.3,1976.5,23236.5,16.7
2026-04-01,RM_13,DaNang,200,316.5,5867.4,21466.5,17.7
2026-04-01,RM_14,HaiPhong,171,192.0,5190.8,9430.9,15.2
2026-04-01,RM_15,Online,165,311.7,1547.5,39409.9,7.3
2026-04-01,RM_16,CanTho,130,598.7,3578.0,35029.8,6.7
2026-04-01,RM_17,CanTho,61,548.6,2145.9,34787.3,9.0
2026-04-01,RM_18,DaNang,39,622.8,2815.0,40695.2,5.1
2026-04-01,RM_19,CanTho,91,897.9,4480.0,48121.5,5.5
2026-04-01,RM_20,HN_HeadOffice,105,491.2,1411.1,41059.2,15.6
2026-04-01,RM_21,HN_HeadOffice,166,663.0,5848.4,13459.1,16.3
2026-04-01,RM_22,HN_HeadOffice,160,495.0,1941.5,40164.2,17.8
2026-04-01,RM_23,DaNang,55,829.1,6164.6,46399.4,15.7
2026-04-01,RM_24,DaNang,81,383.8,3452.9,15042.3,17.8
2026-04-01,RM_25,HCM_Center,109,760.1,2986.2,44975.8,9.9
2026-04-01,RM_26,Online,140,221.9,1866.6,31310.0,8.7
2026-04-01,RM_27,CanTho,40,95.8,5084.7,39407.6,8.5
2026-04-01,RM_28,CanTho,218,625.9,4701.6,15834.7,16.9
2026-04-01,RM_29,HCM_Center,58,667.8,8606.4,13752.7,14.8
2026-04-01,RM_30,HN_HeadOffice,61,254.2,6608.0,27567.9,6.8
2026-04-08,RM_01,CanTho,81,185.6,878.0,9824.6,16.7
2026-04-08,RM_02,HaiPhong,48,641.2,8587.9,4433.0,10.0
2026-04-08,RM_03,CanTho,164,863.9,7702.7,25622.1,9.2
2026-04-08,RM_04,HCM_Center,211,488.2,4690.0,31517.2,3.1
2026-04-08,RM_05,HN_HeadOffice,164,680.6,4067.1,27469.3,7.7
2026-04-08,RM_06,Online,30,602.7,6965.8,37890.7,13.2
2026-04-08,RM_07,HN_HeadOffice,180,824.1,2799.7,40498.6,6.7
2026-04-08,RM_08,Online,196,834.7,3617.6,29668.4,13.0
2026-04-08,RM_09,CanTho,49,875.0,995.7,5589.3,10.7
2026-04-08,RM_10,HN_HeadOffice,86,378.7,689.0,11537.0,17.0
2026-04-08,RM_11,DaNang,42,549.9,4929.2,39194.1,11.8
2026-04-08,RM_12,HaiPhong,106,377.4,2279.4,29824.3,6.5
2026-04-08,RM_13,HCM_Center,161,846.4,3597.7,29673.8,12.2
2026-04-08,RM_14,Online,60,800.6,8891.2,36154.9,5.8
2026-04-08,RM_15,HaiPhong,184,363.2,3257.9,41191.7,16.6
2026-04-08,RM_16,Online,53,503.2,8753.9,41248.2,12.1
2026-04-08,RM_17,Online,183,830.7,7776.3,37079.3,15.4
2026-04-08,RM_18,HN_HeadOffice,63,132.8,7773.8,41796.6,15.6
2026-04-08,RM_19,HN_HeadOffice,51,444.9,734.8,17575.1,9.7
2026-04-08,RM_20,CanTho,70,234.7,7945.2,44555.8,5.5
2026-04-08,RM_21,HaiPhong,130,286.7,2156.4,26408.2,15.3
2026-04-08,RM_22,DaNang,88,497.7,2650.7,38209.6,4.8
2026-04-08,RM_23,CanTho,64,525.9,8690.7,3040.0,5.8
2026-04-08,RM_24,HCM_Center,54,395.5,1052.8,25958.9,4.7
2026-04-08,RM_25,HN_HeadOffice,157,785.3,4865.3,42083.4,13.7
2026-04-08,RM_26,DaNang,92,861.7,6357.3,40748.4,3.6
2026-04-08,RM_27,DaNang,106,232.2,4684.4,7268.8,5.6
2026-04-08,RM_28,DaNang,41,850.4,7432.4,10938.5,3.1
2026-04-08,RM_29,Online,153,612.3,3166.3,35531.3,14.1
2026-04-08,RM_30,HCM_Center,82,432.5,8374.5,4960.9,11.9
2026-04-15,RM_01,CanTho,73,200.1,5421.6,14052.0,10.5
2026-04-15,RM_02,Online,30,338.5,4340.2,21072.3,13.5
2026-04-15,RM_03,CanTho,60,420.7,1705.8,11913.0,10.0
2026-04-15,RM_04,HN_HeadOffice,71,332.3,1134.2,22913.8,12.9
2026-04-15,RM_05,DaNang,144,380.2,6422.4,39706.7,12.9
2026-04-15,RM_06,CanTho,97,842.5,5664.9,29291.2,10.7
2026-04-15,RM_07,HCM_Center,103,670.1,4266.9,11095.4,15.6
2026-04-15,RM_08,Online,53,614.3,5329.6,31420.2,8.7
2026-04-15,RM_09,DaNang,76,803.5,5346.5,49096.0,6.2
2026-04-15,RM_10,Online,219,443.4,3169.9,15455.8,12.2
2026-04-15,RM_11,HaiPhong,59,655.8,8507.4,17157.1,12.6
2026-04-15,RM_12,HaiPhong,117,156.2,4366.4,13679.8,5.0
2026-04-15,RM_13,HCM_Center,211,806.7,3085.1,35351.0,12.8
2026-04-15,RM_14,HaiPhong,33,597.3,5179.9,33067.3,14.3
2026-04-15,RM_15,Online,123,763.1,2140.7,45095.1,4.1
2026-04-15,RM_16,HCM_Center,66,488.6,5827.1,27329.8,16.0
2026-04-15,RM_17,CanTho,39,193.9,1481.2,28672.8,4.6
2026-04-15,RM_18,CanTho,169,345.7,7923.1,15133.7,14.6
2026-04-15,RM_19,CanTho,105,737.4,6658.3,3771.0,9.2
2026-04-15,RM_20,Online,80,321.4,3387.5,35419.4,12.1
2026-04-15,RM_21,CanTho,217,134.3,5294.6,47043.6,5.2
2026-04-15,RM_22,DaNang,206,622.8,1809.3,4318.3,16.6
2026-04-15,RM_23,CanTho,206,855.4,2586.4,34808.8,4.2
2026-04-15,RM_24,HaiPhong,103,736.9,3616.3,48636.8,15.6
2026-04-15,RM_25,HCM_Center,214,162.6,8210.1,28062.2,12.0
2026-04-15,RM_26,CanTho,175,99.7,7379.0,47500.7,13.3
2026-04-15,RM_27,DaNang,165,371.9,7696.8,7101.7,14.2
2026-04-15,RM_28,HCM_Center,183,349.5,1849.1,9504.2,12.2
2026-04-15,RM_29,HaiPhong,205,825.2,856.5,31183.5,13.0
2026-04-15,RM_30,Online,175,197.2,6429.1,8723.6,10.4
2026-04-22,RM_01,DaNang,131,344.3,3203.4,30953.3,17.6
2026-04-22,RM_02,CanTho,42,659.0,8387.4,12862.1,13.9
2026-04-22,RM_03,CanTho,186,890.3,5353.5,45825.9,10.4
2026-04-22,RM_04,HN_HeadOffice,196,568.8,5731.0,42380.3,8.3
2026-04-22,RM_05,HaiPhong,175,757.4,4285.0,37873.1,13.7
2026-04-22,RM_06,Online,43,686.0,5764.7,17684.1,3.7
2026-04-22,RM_07,HN_HeadOffice,102,808.8,726.3,31098.0,15.4
2026-04-22,RM_08,HCM_Center,86,216.9,844.2,16562.7,12.3
2026-04-22,RM_09,CanTho,101,294.4,3644.0,6710.4,13.5
2026-04-22,RM_10,Online,65,151.2,4649.5,46419.8,9.5
2026-04-22,RM_11,HCM_Center,75,708.7,6732.3,19379.8,9.3
2026-04-22,RM_12,CanTho,83,366.7,6667.8,40223.3,9.4
2026-04-22,RM_13,DaNang,143,447.7,3660.1,40959.9,6.9
2026-04-22,RM_14,HN_HeadOffice,98,382.1,7222.7,24550.8,12.6
2026-04-22,RM_15,HN_HeadOffice,73,494.0,1196.4,28635.0,15.1
2026-04-22,RM_16,HCM_Center,190,756.3,2572.2,15293.4,8.8
2026-04-22,RM_17,DaNang,176,607.2,3072.2,37184.6,9.9
2026-04-22,RM_18,DaNang,41,427.5,4812.9,16012.2,16.1
2026-04-22,RM_19,HCM_Center,201,617.7,2941.9,3698.5,16.9
2026-04-22,RM_20,HN_HeadOffice,65,790.6,3946.5,38208.5,13.5
2026-04-22,RM_21,HN_HeadOffice,120,404.6,4630.1,35905.8,17.9
2026-04-22,RM_22,HCM_Center,103,686.9,1577.2,49306.2,13.9
2026-04-22,RM_23,CanTho,88,806.2,1993.4,41582.8,12.6
2026-04-22,RM_24,Online,96,616.4,4725.9,38808.7,14.2
2026-04-22,RM_25,CanTho,84,413.4,1271.0,47929.1,9.2
2026-04-22,RM_26,Online,63,473.8,2023.4,19389.7,17.2
2026-04-22,RM_27,Online,147,269.0,6427.1,3056.2,17.5
2026-04-22,RM_28,HaiPhong,155,838.1,7337.0,22351.1,17.5
2026-04-22,RM_29,Online,30,167.2,4480.5,48051.5,8.9
2026-04-22,RM_30,HN_HeadOffice,202,377.6,1984.9,14470.3,16.1
2026-04-29,RM_01,HCM_Center,193,430.3,1086.2,37812.3,4.6
2026-04-29,RM_02,HaiPhong,95,421.0,7697.9,45016.0,9.6
2026-04-29,RM_03,Online,136,324.6,5884.0,44522.8,12.8
2026-04-29,RM_04,CanTho,168,404.9,1526.5,20550.0,17.1
2026-04-29,RM_05,HN_HeadOffice,33,144.2,1192.5,7808.3,17.2
2026-04-29,RM_06,DaNang,126,502.3,2297.2,28176.0,16.2
2026-04-29,RM_07,HN_HeadOffice,61,359.0,7195.7,20021.8,7.4
2026-04-29,RM_08,Online,198,751.0,4687.0,7161.4,14.7
2026-04-29,RM_09,DaNang,47,831.4,1386.3,23464.0,14.7
2026-04-29,RM_10,HCM_Center,74,849.2,6717.3,33781.1,17.9
2026-04-29,RM_11,CanTho,154,94.4,8086.1,5552.6,11.2
2026-04-29,RM_12,HCM_Center,67,803.6,8600.0,20991.4,11.4
2026-04-29,RM_13,CanTho,120,178.9,4574.6,20607.7,16.2
2026-04-29,RM_14,HCM_Center,53,139.5,7362.7,13411.6,15.0
2026-04-29,RM_15,HCM_Center,190,265.6,7219.2,48415.5,9.3
2026-04-29,RM_16,HN_HeadOffice,127,431.6,2946.4,44530.6,10.7
2026-04-29,RM_17,HCM_Center,217,613.8,3897.6,30400.7,17.3
2026-04-29,RM_18,DaNang,175,107.6,1522.3,15157.7,15.1
2026-04-29,RM_19,CanTho,161,517.1,4010.0,17032.5,17.9
2026-04-29,RM_20,CanTho,123,807.7,4423.1,22933.1,8.4
2026-04-29,RM_21,HaiPhong,42,809.1,6671.9,18353.7,10.9
2026-04-29,RM_22,CanTho,133,469.2,4048.4,38661.0,16.6
2026-04-29,RM_23,HCM_Center,128,727.3,5859.1,34028.1,9.4
2026-04-29,RM_24,Online,170,853.1,3359.5,32326.2,12.4
2026-04-29,RM_25,HCM_Center,164,667.1,8134.7,15592.0,11.2
2026-04-29,RM_26,CanTho,102,683.3,8021.2,10372.1,4.9
2026-04-29,RM_27,HaiPhong,188,579.1,1135.8,47535.8,10.6
2026-04-29,RM_28,CanTho,200,364.1,7426.1,22157.9,7.1
2026-04-29,RM_29,DaNang,148,470.9,3725.1,18899.5,15.0
2026-04-29,RM_30,HN_HeadOffice,117,291.3,3094.4,19998.9,12.7
